genre,artist_name,track_name,track_id,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,cluster,closest_mood
Opera,Gioachino Rossini,Sinfonia in E-Flat Major,1arB0ZVOy95vF1WvxwdAsm,6,0.98,0.338,310547,0.127,0.863,A#,0.126,-17.421,1,0.0439,151.584,4/4,0.259,5.0,anxious
Opera,Gioachino Rossini,Tancredi: Sinfonia,3f5cY59MhdcbFHlFQgPMyo,6,0.862,0.244,366040,0.156,0.426,D,0.105,-19.141,1,0.0514,176.275,4/4,0.049,5.0,anxious
Opera,Gioachino Rossini,Tancredi: Se ostinata ancora non cedi,69xQx7ixeRNkoX8RchnWxx,5,0.969,0.309,326613,0.153,0.000562,A#,0.0847,-15.604,1,0.0408,143.64,4/4,0.141,1.0,anxious
Opera,Gioachino Rossini,Tancredi: Impallidisci? A te che importa,7LHCt6RWJCjZFqi1TB59Tb,5,0.945,0.472,43027,0.172,0.0,A#,0.205,-15.547,1,0.0964,137.356,5/4,0.373,1.0,anxious
Opera,Tomaso Albinoni,"Oboe Concerto in F Major, Op. 7, No. 9: II. Adagio",4UP1krmPc2VqQNmETlFJU1,40,0.933,0.0937,153493,0.128,0.775,F,0.117,-21.964,1,0.0394,163.545,1/4,0.0392,5.0,anxious
Opera,Katherine Jenkins,"Segreti (One Republic's ""Secrets"")",7GcHNmKsVBimMLwQ6NQrPz,32,0.852,0.328,267296,0.36,5.35e-06,D,0.0971,-12.305,1,0.0386,147.873,4/4,0.234,1.0,anxious
Opera,Léo Delibes,"The Flower Duet (From ""Lakmé"")",2xORus0TIDTVKatLletu1B,37,0.963,0.24,230987,0.281,0.00116,B,0.0992,-12.777,1,0.0568,176.997,5/4,0.0906,1.0,anxious
Opera,Philharmonia Orchestra,Cavalleria Rusticana (1987 - Remaster): Intermezzo (Orchestra),0BqbWiOxccb0qQshm3Whjt,40,0.876,0.155,224547,0.0958,0.896,F,0.389,-18.049,1,0.0393,139.609,3/4,0.0372,5.0,anxious
Opera,Johann Simon Mayr,"I Cherusci, Act I: Sinfonia",0vcFSvuZozIcwhJ1OhiKya,33,0.966,0.339,369400,0.137,0.774,A#,0.11,-18.965,1,0.0422,139.42,4/4,0.194,5.0,anxious
Opera,Gaetano Donizetti,"L'elisir d'amore / Act 2: ""Una furtiva lagrima""",7DKv6FjD4xxeT4ZmEdec9W,33,0.961,0.202,250493,0.103,1.2e-05,A#,0.108,-24.851,0,0.0485,172.631,4/4,0.0687,5.0,anxious
Opera,Giacomo Puccini,"Tosca / Act 3: ""E lucevan le stelle""",6TULK1G2c2c66sg9XcLVA4,30,0.978,0.16,175573,0.175,0.0126,B,0.0856,-17.103,0,0.0446,170.855,4/4,0.0639,1.0,anxious
Opera,Gioachino Rossini,"Rossini: Tancredi, Act 1: ""Oh patria!... Tu che accendi questo core... Di tanti palpiti"" (Tancredi)",4dE0YDyMRnZg6Xr4TpqWj1,38,0.982,0.275,535227,0.0433,3.34e-06,F,0.148,-24.994,1,0.052,168.477,3/4,0.0396,1.0,anxious
Opera,Giacomo Puccini,"Manon Lescaut / Act 4: ""Sola perduta, abbandonata""",1yN0fHxFNow7UzSg27MASF,39,0.933,0.177,327333,0.0653,0.0807,A#,0.0781,-21.869,0,0.0499,171.61,3/4,0.0393,5.0,anxious
Opera,Francesco Araia,"La forza dell’amore e dell’odio: ""Vado a morir""",0fNaANBRvmVUPSoxEFY1Jn,26,0.98,0.218,438133,0.17,0.0167,E,0.344,-17.473,0,0.0569,176.082,5/4,0.0483,1.0,anxious
Opera,Giacomo Puccini,"Puccini: Turandot, Act 3: ""Nessun dorma"" (Calaf)",7HhB6YscJ3pLz0PbR545l1,39,0.936,0.138,204266,0.341,0.0737,D,0.682,-15.838,1,0.127,165.716,3/4,0.189,1.0,anxious
Opera,Giacomo Puccini,"""Oh! mio babbino caro""",0Q9d7cnGapigzHE20nfPkp,29,0.982,0.147,127227,0.158,0.000759,G#,0.335,-19.365,1,0.0433,178.158,4/4,0.0374,1.0,anxious
Opera,Georges Bizet,Symphony in C: Final : Allegro vivace,14MRFADlmJ0XzrvEZS9qNp,32,0.901,0.326,529387,0.145,0.867,G,0.112,-20.998,1,0.0353,146.726,4/4,0.457,5.0,anxious
Opera,Gioachino Rossini,La gazza ladra (The Thieving Magpie): Overture,5o4pgCR3JIeIbzwqBfjmtn,35,0.832,0.304,610000,0.157,0.357,G,0.119,-20.845,1,0.0524,159.452,3/4,0.43,5.0,anxious
Opera,Jacques Offenbach,"Les contes d'Hoffmann, Act I: Ils se sont éloignés enfin! (Live)",6de663haphdX31R73PCBo6,1,0.982,0.223,155867,0.0222,1.83e-06,D,0.897,-29.622,0,0.0502,168.353,3/4,0.09,5.0,anxious
Opera,Jacques Offenbach,"Les contes d'Hoffmann, Act I: Voyez-la sous son éventail (Live)",23Pas1uUEQxoIGfSRfObLh,2,0.939,0.25,136973,0.0676,0.0,E,0.681,-25.042,0,0.0873,172.987,3/4,0.157,1.0,anxious
Opera,Jacques Offenbach,"Les contes d'Hoffmann, Prologue: La verite dit-on (Live)",2eX4ep5fCptRRxrcxoGB4Q,4,0.984,0.303,143280,0.0612,0.0,E,0.266,-23.803,1,0.0657,162.515,4/4,0.211,1.0,anxious
Opera,Jacques Offenbach,"Les contes d'Hoffmann, Epilogue: Voilà quelle fut l'histoire de mes amours (Live)",4mIK86tlE404Sne1K92TWr,0,0.952,0.282,229520,0.17,0.000146,G,0.143,-22.984,0,0.0916,146.524,4/4,0.0675,1.0,anxious
Opera,Jacques Offenbach,"Les contes d'Hoffmann, Prologue: Introduction. Glou, Glou, Glou (Live)",7u0t4VtjGUYuSg7vNTEjfD,5,0.938,0.336,115680,0.128,0.323,F,0.186,-24.775,1,0.0556,154.553,3/4,0.231,5.0,anxious
Opera,Jacques Offenbach,"Les contes d'Hoffmann, Act I: Tu me fuis? qu'ai-je fait (Live)",4WwX9xz0xoEp24z6JjFyvE,1,0.976,0.271,107347,0.121,4.84e-05,B,0.631,-24.297,1,0.109,203.494,5/4,0.126,1.0,anxious
Opera,Jacques Offenbach,"Les contes d'Hoffmann, Prologue: Peuh! Cette bière est détestable (Live)",3aaDQ3BITStHcS91vLW5sI,2,0.966,0.291,207653,0.151,0.0,F,0.813,-25.517,1,0.311,169.477,3/4,0.295,1.0,anxious
Opera,Jacques Offenbach,"Les contes d'Hoffmann, Act II: Entr'acte - Elle a fui, la tourterelle (Live)",0svagFrhouRKuTGXQdq7fe,1,0.964,0.154,327520,0.0179,9.18e-05,A#,0.354,-27.506,1,0.0533,173.78,3/4,0.0346,5.0,anxious
Opera,Jacques Offenbach,"Les contes d'Hoffmann, Prologue: Elle est sur la scène, un peuple l'acclame (Live)",5weOtZZhfl8X3HTsIO4zW1,3,0.959,0.339,93720,0.0911,4.95e-06,G,0.108,-30.004,0,0.268,176.816,4/4,0.321,5.0,anxious
Opera,Alessandro Scarlatti,L'Assunzione della Beata Vergine: Ouverture,5okzsxFDfx3CKSw5GtZOTf,32,0.881,0.258,169000,0.119,0.128,E,0.284,-19.532,1,0.0463,144.661,3/4,0.202,1.0,anxious
Opera,Giuseppe Verdi,Aida: Ballet,7sZ8CUCDbpV9JY0hugfnJr,36,0.914,0.324,262640,0.262,0.865,C#,0.103,-20.19,1,0.0422,151.356,4/4,0.252,5.0,anxious
Opera,Gioachino Rossini,Il barbiere di Siviglia (The Barber of Seville): Overture,0SwsNDyv5SN716aazNvRhg,31,0.844,0.292,466000,0.0777,0.444,E,0.0797,-24.149,1,0.0639,171.181,4/4,0.27,5.0,anxious
Opera,Maria Callas,Norma (1997 Digital Remaster): Casta Diva,1pqGcNI8H5i3yySTNCrD7d,35,0.98,0.183,338779,0.115,0.000101,F,0.0928,-17.341,1,0.0463,168.902,3/4,0.0676,1.0,anxious
Opera,Katherine Jenkins,Homeward Bound,20lpv0xEqWXG3CE7wr37e2,35,0.856,0.214,255867,0.467,7.79e-05,D,0.0891,-8.336,1,0.0427,170.498,1/4,0.227,2.0,anxious
Opera,Katherine Jenkins,The Moon Represents My Heart,76ZGJ4t6OJaU8axJKbqVkI,24,0.923,0.22,221978,0.291,6.03e-06,D#,0.113,-13.457,1,0.0361,165.083,4/4,0.151,1.0,anxious
Opera,Katherine Jenkins,A Gaelic Blessing,0x2Sc4x2NBg64lHt7NJ53x,33,0.953,0.137,112787,0.304,3.99e-05,D,0.0982,-10.282,1,0.0418,178.43,4/4,0.0442,1.0,anxious
Opera,Giacomo Puccini,Gianni Schicchi: O mio babbino caro (Arr. for Violin and Orchestra),4fMNYa0GaFXXc1LGzf0fp7,27,0.974,0.145,206213,0.161,0.836,C#,0.205,-18.022,1,0.0598,166.595,3/4,0.0753,5.0,anxious
Opera,Katherine Jenkins,"We'll Gather Lilacs (From ""Perchance to Dream"")",0tFJg0Lr9ASXWW1RxkNhEC,22,0.792,0.173,205865,0.241,0.0,F,0.137,-12.873,1,0.0345,177.513,4/4,0.118,1.0,anxious
Opera,Katherine Jenkins,"I Vow To Thee, My Country",7zsdcU3OHh8FCxhxcaGQb9,34,0.915,0.183,187583,0.287,0.000112,C,0.0998,-11.559,1,0.0407,173.981,5/4,0.243,1.0,anxious
Opera,Giacomo Puccini,"La Fanciulla del West / Act 3: ""Ch'ella mi creda libero e lontano""",5paxMZCF4V7F9Dzu86x7aM,34,0.966,0.131,122627,0.249,0.00843,F#,0.278,-15.645,1,0.0393,172.951,4/4,0.191,1.0,anxious
Opera,Luciano Pavarotti,"Carmen, WD 31 / Act 2: ""La fleur que tu m'avais jetée""",51pmVBBsWQ752i0PXp1dDO,29,0.983,0.194,266000,0.185,0.738,C#,0.236,-17.635,1,0.0526,170.881,3/4,0.0625,5.0,anxious
Opera,Mirella Freni,Gianni Schicchi (Oper in 1 Akt),7m0XbGPnZQjcUoKA3rPTFh,36,0.934,0.169,146827,0.241,0.000149,G#,0.068,-14.572,1,0.0433,174.04,5/4,0.0833,1.0,anxious
Opera,Gioachino Rossini,La gazza ladra: Overture,3VaCpod81lyosglnknTNlg,34,0.882,0.356,588373,0.21,0.316,E,0.0773,-18.967,1,0.0732,172.525,3/4,0.304,5.0,anxious
Opera,Luciano Pavarotti,I Hate You Then I Love You,5w9pJTbO0MX29v5v7DmBKC,26,0.731,0.244,293720,0.494,0.000484,D,0.968,-8.73,1,0.0408,139.935,4/4,0.162,0.0,anxious
Opera,Giuseppe Verdi,"La Traviata / Act 1: ""Un dì felice, eterea""",3vlzWNb7EKwIn3chmVDCl9,35,0.984,0.274,185933,0.094,3.52e-05,F,0.114,-22.941,1,0.0693,169.058,5/4,0.154,1.0,anxious
Opera,Giuseppe Verdi,Anvil Chorus from Il trovatore - Vocal,101ft1qIZAfCbEcwdzp2ab,27,0.869,0.387,160133,0.28,0.343,G,0.666,-15.09,1,0.0394,137.794,4/4,0.439,1.0,anxious
Opera,Jules Massenet,"Massenet: Manon, Act 3 Tableau 1 Scene 4: ""Obéissons, quand leur voix appelle … Profitons bien de la jeunesse"" (Manon, Brétigny, Chorus) - Gavotte",3VC3fi0Iz3cV1dtsDLwoII,32,0.973,0.296,189760,0.0627,3.12e-05,G,0.757,-20.764,1,0.0994,175.841,4/4,0.067,1.0,anxious
Opera,Vincenzo Bellini,"Norma, Act I: ""Casta diva""",7p1AHUe5j6mrvIvffwu5cz,34,0.989,0.135,430893,0.1,0.0191,F,0.182,-21.148,1,0.0482,178.069,5/4,0.0627,1.0,anxious
Opera,Florilegium,Trio Sonata In D Minor RV 63,1Z4EWyxXOhy5Yr5WeeyuxI,33,0.595,0.302,550400,0.133,0.0421,C#,0.106,-20.93,0,0.0426,150.896,3/4,0.207,1.0,anxious
Opera,Jacques Offenbach,"Offenbach: Les Contes d'Hoffmann, Act 2: No. 12, Couplets, ""Les oiseaux dans la charmille"" (Olympia)",3yzAU86O09fpqmWGZditIh,22,0.952,0.353,324769,0.0392,0.0257,G#,0.0832,-24.314,1,0.111,174.109,3/4,0.186,1.0,anxious
Opera,José Carreras,Com he fet sempre (My Way),5M9QQBxwH8ybk3xOZEJei4,33,0.961,0.303,310973,0.157,0.00335,C#,0.1,-14.964,1,0.0442,137.867,1/4,0.242,1.0,anxious
Opera,Luciano Pavarotti,Nessun dorma! - Vincerò,3W5XJ5oAkvuMYWdxIXWDzc,36,0.972,0.139,173240,0.399,0.00231,D,0.955,-11.668,1,0.0587,169.867,4/4,0.0953,0.0,anxious
Opera,Jean-Philippe Rameau,"Zaïs, Ouverture",7dfwCZCBoM7HNAUUu170IZ,32,0.787,0.41,331640,0.424,0.48,C,0.0807,-14.803,1,0.0975,136.792,3/4,0.119,5.0,anxious
Opera,Umberto Giordano,"Fedora / Act 2: ""Amor ti vieta""",5m3Uq2BA3oYIxRrpTwz3sN,27,0.917,0.143,107569,0.247,0.0844,C,0.192,-15.381,1,0.0422,174.522,1/4,0.198,1.0,anxious
Opera,Charles Gounod,"Ave Maria, CG 89a (After Bach)",0DLNOV7rKtv2zckkEJ7GTZ,18,0.965,0.157,105573,0.159,0.728,C,0.146,-16.889,1,0.0674,183.622,4/4,0.0704,5.0,anxious
Opera,Giacomo Puccini,"La Bohème / Act 3: ""Donde lieta uscì""",6rODxMnGheu7gimiPAG1SZ,21,0.974,0.147,209933,0.0902,0.000323,C#,0.0787,-17.483,1,0.0436,172.291,3/4,0.0366,1.0,anxious
Opera,Giacomo Puccini,"La Bohème : ""O soave fanciulla""",11Z9NoYDhkBN9nHCQ1ycr8,29,0.979,0.163,248480,0.13,0.0404,G,0.103,-18.288,1,0.05,169.674,3/4,0.037,1.0,anxious
Opera,Giacomo Puccini,"Turandot / Act 3: ""Nessun dorma""",53rXxBAcaonEn3vRDKu6eI,29,0.97,0.195,195200,0.23,0.0443,D,0.278,-15.578,1,0.0416,137.546,5/4,0.0535,1.0,anxious
Opera,André Messager,"Messager: Madame Chrysanthème, Act 3: ""Le jour sous le soleil béni"" (Madame Chrysanthème)",1uGmXl0PnTwMnVbPUwlnY1,24,0.972,0.235,249573,0.101,0.109,C#,0.107,-20.776,1,0.0477,177.51,3/4,0.046,5.0,anxious
Opera,Vincenzo Bellini,Norma / Act 1: Meco all'altar di Venere,66Cvwboc5VPBrrcOeNOjHj,26,0.969,0.303,245960,0.371,0.0011,D#,0.11,-15.415,1,0.0645,140.577,3/4,0.206,1.0,anxious
Opera,Christina Pluhar,"Pluhar: Orfeo Chamán, Act 2: ""Cubrámonos con cenizas"" (Orfeo, Nahual, Aristeo)",25uNG5bWEaeyuoXqmyCDL9,33,0.937,0.289,407853,0.0951,0.0,G,0.121,-15.679,0,0.0327,167.409,3/4,0.134,1.0,anxious
Opera,Giuseppe Verdi,La forza del destino: Sinfonia - Live,0UDTy8U3V8nLe5RQOcYF0J,32,0.827,0.241,483773,0.242,0.87,G,0.971,-14.948,1,0.0538,148.752,4/4,0.132,5.0,anxious
Opera,Joseph Calleja,Bésame Muché : Bésame Mucho,66iMbl3gTZYWEeWYK4U4dO,29,0.965,0.224,191093,0.355,0.245,G,0.382,-11.066,0,0.0391,170.308,5/4,0.362,1.0,anxious
Opera,Georges Bizet,Bizet: Symphony in C Major: IV. Finale. Allegro vivace,3PSs81J5YtMSkGzxpC1UCR,32,0.855,0.283,532880,0.165,0.869,G,0.174,-21.115,1,0.0355,140.107,4/4,0.35,5.0,anxious
Opera,Giuseppe Verdi,"Il Trovatore, Act II Scene 1: Vedi! le fosche notturne spoglie (Anvil Chorus, Gypsies)",6zEa49aAGsDwEdhZt0Z93X,24,0.841,0.462,174840,0.424,0.238,G,0.266,-13.073,1,0.0464,138.319,4/4,0.431,1.0,anxious
Opera,Giacomo Puccini,"La Bohème / Act 1: ""Si può"" - ""Chi è là?""",6quCPcNuoheYJtQL7A9zNv,24,0.974,0.331,318507,0.237,0.00534,A,0.22,-16.841,1,0.0793,168.438,4/4,0.296,1.0,anxious
Opera,Gioachino Rossini,"Il barbiere di Siviglia : No.2 Cavatina: ""Largo al factotum""",4WxaJ1tuWOrbLJuggltIn6,27,0.992,0.401,295000,0.282,0.0951,C,0.349,-15.232,1,0.0594,144.107,4/4,0.383,1.0,anxious
Opera,Léo Delibes,"Lakmé: Blumenduett (Lara Croft Tomb Raider): Lakme: Dome epais, le jasmin (Flower Duet)",5mQe3MInmp30imyqE8U0ta,22,0.968,0.224,334800,0.0427,3.19e-06,B,0.102,-24.141,1,0.054,170.675,5/4,0.039,1.0,anxious
Opera,Pietro Mascagni,"Cavalleria rusticana: ""Voi lo sapete, o mamma""",6tEZyaOnTWUby6MvelM4CU,28,0.982,0.207,218400,0.181,0.000332,E,0.167,-17.19,0,0.0483,167.621,3/4,0.0395,1.0,anxious
Opera,Gaetano Donizetti,"L'Elisir d'amore, 'Elixir of Love' (1988 Digital Remaster), Act II: Una furtiva lagrima",0RhF2b6JsSGqcTxWricn14,27,0.989,0.186,294773,0.0784,0.00239,F,0.0978,-18.773,0,0.0429,166.721,1/4,0.114,1.0,anxious
Opera,Léo Delibes,Sylvia: Pizzicato,3GFza0Ug9UPSMR2UKEPgIo,26,0.875,0.342,105000,0.0192,0.0787,D#,0.0615,-39.219,1,0.0533,159.236,4/4,0.189,5.0,anxious
Opera,Vincenzo Bellini,"Norma (1997 - Remaster), Act I, Scene 1: Casta diva (Norma/Coro)",4Fu6kDeNo7PSyTX42rF1bf,29,0.98,0.217,420467,0.0687,0.000623,F,0.0935,-19.64,1,0.0454,140.09,4/4,0.0484,1.0,anxious
Opera,Giacomo Puccini,"La Bohème / Act 1: ""Io resto""",2c3SnEnix3aPACpeJpsXMQ,23,0.964,0.303,68867,0.156,0.0011,B,0.168,-25.649,1,0.0745,153.863,3/4,0.116,1.0,anxious
Opera,Giacomo Puccini,"La Bohème / Act 2: ""Chi guardi?"" - ""Ecco i giocattoli di Parpignol""",6ZtIzOd81bVOs5zp4Esn6l,23,0.966,0.261,188427,0.287,0.0332,D,0.945,-14.579,1,0.0764,172.401,5/4,0.17,0.0,anxious
Opera,Léo Delibes,Coppelia: Waltz of the Hours,2EZLvFyikVZ5ClzDHaUmkC,23,0.984,0.182,228907,0.161,0.722,G#,0.146,-14.616,1,0.0368,171.419,3/4,0.114,5.0,anxious
Opera,Lesley Garrett,Mambo Italiano,71kZF8rUh21SJGFm4ui66w,0,0.872,0.471,262173,0.295,5.17e-05,D#,0.133,-13.654,0,0.0596,144.804,4/4,0.405,1.0,anxious
Opera,Gioachino Rossini,"Il Barbiere di Siviglia, '(The) Barber of Seville': Una voce poco fa - 1986 Remastered Version",3YYUmw4asVeqUlkJMKPfzW,27,0.967,0.339,412360,0.0703,2.99e-05,E,0.0698,-17.111,1,0.065,170.805,4/4,0.222,1.0,anxious
Opera,Georges Bizet,"Bizet: Carmen, WD 31, Act 2 Scene 1: No. 12, Chanson bohème, ""Les tringles des sistres tintaient"" (Mercédès, Frasquita, Carmen)",4Osrui1RbFtmYp4P881GDW,26,0.847,0.386,263213,0.218,1.13e-06,C,0.0553,-14.287,1,0.0508,137.911,4/4,0.174,1.0,anxious
Opera,Georges Bizet,The Pearl Fishers,3xY8bjqzO2u5PEnFHTT8Ux,23,0.97,0.155,278867,0.367,0.652,D#,0.0829,-9.485,1,0.0355,172.506,5/4,0.135,5.0,anxious
Opera,Léo Delibes,Coppélia / Tableau 1: No. 1 Valse,1J4OBqQPb2QDKss0RvpcOa,25,0.976,0.221,149053,0.0448,0.816,D#,0.0955,-21.621,1,0.0422,167.485,3/4,0.273,5.0,anxious
Opera,Vincenzo Bellini,Casta Diva from Norma,24LtkN6O9fivhEfj0ygsE6,22,0.977,0.138,297200,0.0954,0.767,F,0.0761,-21.077,1,0.0539,176.706,3/4,0.0378,5.0,anxious
Opera,Mario del Monaco,"La forza del destino, Act III: ""O tu che in seno agli angeli""",5cIgxvsLc7WjVEEh4WQxVx,27,0.947,0.198,189067,0.306,0.00137,D#,0.14,-14.712,1,0.058,178.607,5/4,0.0644,1.0,anxious
Opera,Saverio Mercadante,Concerto for 2 Flutes in D Major (Ed. P. Gallois): II. Largo,7661lvyTNbrOeESZyqaL8t,19,0.969,0.184,192667,0.0506,0.859,G,0.14,-22.521,1,0.0442,171.143,4/4,0.12,5.0,anxious
Opera,Gioachino Rossini,Guillaume Tell (William Tell): Overture,5Cy4kZ3PgmhCNdPv0qyaAS,20,0.911,0.226,729000,0.0644,0.514,D,0.0699,-20.928,1,0.0443,144.383,4/4,0.101,5.0,anxious
Opera,Ruggero Leoncavallo,"Mattinata (from ""West Side Story"") - Live",6SD1n7uNsepMVVYBJm92oP,28,0.86,0.216,159507,0.392,0.000851,E,0.692,-6.348,1,0.0398,170.865,3/4,0.222,0.0,anxious
Opera,Giacomo Puccini,Sono andati? (Mimì/Rodolfo) - 1997 Remastered Version,7xh7qeebAV2MZwGorwRO4y,27,0.987,0.184,283333,0.0316,0.011,G#,0.102,-22.507,1,0.0461,173.291,5/4,0.0467,1.0,anxious
Opera,Marilyn Horne,Angels We Have Heard On High,5pxLyhpFS5XmLnWA6xrydj,16,0.976,0.168,161760,0.462,0.000335,D,0.176,-13.234,1,0.0478,170.061,3/4,0.386,1.0,anxious
Opera,Gioachino Rossini,La Gazza Ladra - La Urraca Ladrona Obertura,7CUgQZ20rIAFjVR9Qx834T,33,0.947,0.372,184320,0.146,0.91,E,0.151,-15.416,1,0.0373,138.444,3/4,0.297,5.0,anxious
Opera,Gioachino Rossini,Rossini: Guillaume Tell: Overture,4WC14o4s0LXgPmCs6pSwWR,16,0.911,0.244,345913,0.136,0.255,G,0.13,-19.869,1,0.0633,164.071,4/4,0.228,5.0,anxious
Opera,Giuseppe Verdi,"La traviata / Act 1: ""Un dì felice, eterea""",2UShCswPXAcWwYJNUs8e8e,26,0.951,0.242,207667,0.115,9.28e-06,F,0.108,-20.274,1,0.0501,169.499,3/4,0.0798,1.0,anxious
Opera,Giacomo Puccini,Minuet No. 1,7wmViKb80dwGKmTPgIzwM9,18,0.909,0.186,246800,0.27,0.911,A,0.102,-14.976,1,0.04,147.298,4/4,0.156,5.0,anxious
Opera,Giacomo Puccini,"Tosca : ""Vissi d'arte, vissi d'amore""",0rALXRx9wmDPF9IDbVFLNQ,20,0.984,0.184,216667,0.129,0.000105,D#,0.0542,-17.957,1,0.0452,164.323,3/4,0.0375,1.0,anxious
Opera,Georges Bizet,Au fond du temple saint (Les pêcheurs de perles),7a131wgRECxGTwgDOdS0pJ,25,0.975,0.174,378507,0.367,0.0489,D#,0.694,-17.013,1,0.0813,168.759,5/4,0.19,1.0,anxious
Opera,Léo Delibes,Les Filles de Cadix,3AaLaZCjeGcq2Ge5BJwQwl,22,0.954,0.441,193893,0.225,0.000203,F#,0.111,-15.557,0,0.0531,139.984,3/4,0.359,1.0,anxious
Opera,Georges Bizet,"Carmen (1997 - Remaster), Act I: Duo: Parle-moi de ma mère!",08OjaQhrAR92Fq5GqAUdQ1,24,0.964,0.218,536040,0.129,0.000275,C,0.207,-21.121,1,0.0517,171.147,3/4,0.135,1.0,anxious
Opera,Dietrich Fischer-Dieskau,D. 911: Op. 89 : Auf Dem Flusse,2IJv4eHjhda8VAdU5ZpWPM,24,0.985,0.299,279360,0.152,0.117,C#,0.111,-14.845,1,0.0529,171.535,3/4,0.119,1.0,anxious
Opera,Giacomo Puccini,"La Bohème (1991 Digital Remaster), Act I: Sì. Mi chiamano Mimì (Mimì/Rodolfo)",4Kb7mrFLC2nknpBx2v5al2,26,0.986,0.211,293760,0.0633,8.55e-06,D,0.129,-18.91,1,0.058,180.545,3/4,0.0448,1.0,anxious
Opera,Katherine Jenkins,Amazing Grace,5gG1JqRGrzSwXtLvQeoYeM,29,0.953,0.165,187301,0.313,0.0,C,0.16,-10.91,1,0.036,172.32,1/4,0.121,1.0,anxious
Opera,Katherine Jenkins,Nessun Dorma (from Turandot),1NnYYXvfSKcj5Ht6jVxjsl,25,0.911,0.19,173147,0.341,0.0,B,0.13,-11.227,1,0.0461,170.587,3/4,0.101,1.0,anxious
Opera,Francesco Nicola Fago,"Fago: Confitebor tibi Domine: II. ""Memoriam fecit - Escam dedit""",4QtheAEJbOcNcVVl4P1352,27,0.983,0.27,285733,0.132,0.0106,G#,0.3,-17.181,0,0.053,166.14,4/4,0.294,1.0,anxious
Opera,Giuseppe Verdi,"Nabucco : ""Va, pensiero, sull'ali dorate""",1KAbAYvp25DfVIDLMVTNDC,24,0.954,0.159,258427,0.0115,0.264,C#,0.0945,-22.961,1,0.0385,141.096,3/4,0.0813,5.0,anxious
Opera,Giuseppe Verdi,"Va, pensiero, sull'ali dorate (Chorus of the Hebrew Slaves)",01mGPrPqbCOVF19v89ekgS,24,0.974,0.198,292267,0.196,0.861,C#,0.107,-15.012,1,0.0404,145.74,3/4,0.0751,5.0,anxious
Opera,Giuseppe Verdi,Act I: Libiamo ne' lieti calici,28oMZZrUawG3yuXQ96kHfo,25,0.946,0.352,185053,0.28,2.32e-05,A#,0.204,-11.949,1,0.0589,136.427,4/4,0.255,1.0,anxious
Opera,Léo Delibes,"Delibes: Coppélia, Act 1: No. 1 Valse (Tempo di Valse)",4mJqWyqwexw8oY1wwmUYFh,22,0.926,0.271,165773,0.122,0.916,D#,0.105,-19.128,1,0.0399,142.619,3/4,0.353,5.0,anxious
Opera,Christophe Rousset,Quatuor No. 6 in E Minor: VI. Modéré,6wrDz5KkUS63wkMnEG8cmz,27,0.835,0.18,294160,0.0953,2.94e-05,D#,0.143,-20.205,0,0.0392,146.9,1/4,0.0872,1.0,anxious
Opera,Giacomo Puccini,"La Bohème / Act 3: ""Mimì è tanto malata!""",26mEAWqLxqfhuD26gMtYIa,21,0.975,0.194,201133,0.317,0.443,C#,0.28,-14.535,1,0.0511,178.388,3/4,0.139,5.0,anxious
Opera,Giuseppe Verdi,"Nabucco, Act 3: Chorus of the Hebrew Slaves, ""Va pensiero, sull'ali dorate""",3PrJGHFcGaovtKqj3Ocwig,20,0.985,0.158,247880,0.0303,0.103,C#,0.309,-21.925,1,0.0399,167.837,3/4,0.122,5.0,anxious
Opera,Giacomo Puccini,"Turandot, Act III - Scene I: Nessum dorma!",1RNQGh4q9AhKrf7jXnIhLo,28,0.986,0.225,173093,0.267,0.0065,D,0.559,-10.409,1,0.038,137.518,3/4,0.0482,1.0,anxious
Opera,Gioachino Rossini,Sonata for Strings No. 2 in A Major: I. Allegro,1CunzSC6ALdqhnkrF9ZIQA,20,0.806,0.343,433560,0.0764,0.28,E,0.0989,-24.006,1,0.0482,142.975,4/4,0.215,5.0,anxious
Opera,Gioachino Rossini,Overture to William Tell,66Iu6L05W0gUzEngtnEHbe,15,0.904,0.178,730813,0.0424,0.286,E,0.664,-25.676,1,0.0502,157.44,4/4,0.0569,5.0,anxious
Opera,Georges Bizet,Carmen: La fleur que tu m'avais jetée,5liwTFKLvZA2ExuoNFUILp,26,0.978,0.185,265053,0.165,0.577,C#,0.145,-17.512,1,0.0471,174.233,3/4,0.0503,5.0,anxious
Opera,Giuseppe Verdi,"Verdi: Rigoletto, Act 1: ""Gualtier Maldé...Caro nome"" (Gilda, Borsa, Ceprano, Coro, Marullo)",2O4doUMRpoQKJxqss9vgCv,25,0.979,0.265,404893,0.0213,0.00306,E,0.0786,-26.387,1,0.0496,164.755,5/4,0.0394,5.0,anxious
Opera,Richard Wagner,"Die Walküre, WWV 86B / Act 1: ""Du bist der Lenz"" - Excerpt",2QLiMNKemowGgJJBv1sdis,22,0.843,0.182,152333,0.311,0.012,C#,0.0847,-12.757,1,0.0401,165.524,1/4,0.113,1.0,anxious
